Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431730,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431731,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431732,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431733,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431734,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431735,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431736,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431737,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431738,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431739,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431740,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431741,30,,Aggregated,0.100000,0.000000,40000,48000,63000,63000,71000,78000,78000,78000,78000,78000,78000,12,0,37000.0,41835.35375433333,8949.549406999722,78386.05750900024,558.0
1774431742,30,,Aggregated,0.100000,0.000000,40000,55000,63000,71000,78000,85000,85000,85000,85000,85000,85000,13,0,40000.0,45169.381307461525,8949.549406999722,85177.71194499983,556.4615384615385
1774431743,30,,Aggregated,0.100000,0.000000,40000,55000,63000,71000,78000,85000,85000,85000,85000,85000,85000,13,0,40000.0,45169.381307461525,8949.549406999722,85177.71194499983,556.4615384615385
1774431744,30,,Aggregated,0.100000,0.000000,40000,55000,63000,71000,78000,85000,85000,85000,85000,85000,85000,13,0,40000.0,45169.381307461525,8949.549406999722,85177.71194499983,556.4615384615385
1774431745,30,,Aggregated,0.100000,0.000000,40000,55000,63000,71000,78000,85000,85000,85000,85000,85000,85000,13,0,40000.0,45169.381307461525,8949.549406999722,85177.71194499983,556.4615384615385
1774431746,30,,Aggregated,0.100000,0.000000,40000,55000,63000,71000,78000,85000,85000,85000,85000,85000,85000,13,0,40000.0,45169.381307461525,8949.549406999722,85177.71194499983,556.4615384615385
1774431747,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431748,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431749,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
